2018-04-14,OAK,SEA,8,10,NaN,110,NaN,-130,NaN,-104,NaN,-106
2018-04-15,BAL,BOS,1,3,NaN,188,NaN,-210,NaN,197,NaN,-221
2018-04-15,STL,CIN,3,2,NaN,-155,NaN,135,NaN,-185,NaN,166
2018-04-15,PIT,MIA,7,3,NaN,-140,NaN,120,NaN,-139,NaN,125
2018-04-15,MIL,NYM,2,3,NaN,170,NaN,-200,NaN,185,NaN,-207
2018-04-15,PHI,TB,10,4,NaN,101,NaN,-111,NaN,125,NaN,-138
2018-04-15,COL,WSH,6,5,NaN,170,NaN,-200,NaN,183,NaN,-205
2018-04-15,ARI,LAD,2,7,NaN,175,NaN,-210,NaN,188,NaN,-210
2018-04-15,SF,SD,1,10,NaN,-105,NaN,-115,NaN,122,NaN,-135
2018-04-15,OAK,SEA,2,1,NaN,-105,NaN,-115,NaN,-114,NaN,104
2018-04-15,TEX,HOU,3,1,NaN,270,NaN,-330,NaN,294,NaN,-338
2018-04-16,MIA,NYY,1,12,NaN,290,NaN,-350,NaN,298,NaN,-342
2018-04-16,COL,PIT,6,2,NaN,105,NaN,-125,NaN,118,NaN,-131
2018-04-16,WSH,NYM,8,6,NaN,140,NaN,-165,NaN,154,NaN,-171
2018-04-16,TEX,TB,4,8,NaN,135,NaN,-155,NaN,151,NaN,-168
2018-04-16,PHI,ATL,1,2,NaN,-130,NaN,110,NaN,-122,NaN,110
2018-04-16,CIN,MIL,10,4,NaN,130,NaN,-150,NaN,107,NaN,-117
2018-04-16,CWS,OAK,1,8,NaN,105,NaN,-126,NaN,140,NaN,-155
2018-04-16,LAD,SD,10,3,NaN,-140,NaN,120,NaN,-141,NaN,128
2018-04-16,HOU,SEA,1,2,NaN,-130,NaN,110,NaN,-108,NaN,-102
2018-04-17,KC,TOR,3,11,NaN,175,NaN,-210,NaN,188,NaN,-210
2018-04-17,MIA,NYY,9,1,NaN,230,NaN,-275,NaN,300,NaN,-345
2018-04-17,KC,TOR,4,5,NaN,175,NaN,-165,NaN,138,NaN,-153
2018-04-17,BAL,DET,2,4,NaN,-111,NaN,-109,NaN,-110,NaN,100
2018-04-17,COL,PIT,2,0,NaN,120,NaN,-140,NaN,118,NaN,-131
2018-04-17,WSH,NYM,5,2,NaN,-101,NaN,-119,NaN,-113,NaN,103
2018-04-17,CLE,MIN,6,1,NaN,-205,NaN,170,NaN,-200,NaN,179
2018-04-17,TEX,TB,7,2,NaN,140,NaN,-165,NaN,139,NaN,-154
